time_elapsed,subject,experiment,code_version,rt,octave,pitch_shift,offset,answer,response,correct
284090,20,IP,v1.0,581.1000000014901,5.0,-,0.0,False,False,True
289266,20,IP,v1.0,497.8999999985099,5.0,+,-15.0,True,True,True
294762,20,IP,v1.0,815.6999999992549,5.0,-,-15.0,False,True,False
300419,20,IP,v1.0,823.8000000007451,5.0,-,15.0,False,False,True
306075,20,IP,v1.0,976.5,5.0,-,-15.0,False,False,True
312891,20,IP,v1.0,2138.39999999851,5.0,-,-15.0,False,True,False
318707,20,IP,v1.0,1063.7999999970198,5.0,-,0.0,False,False,True
324651,20,IP,v1.0,1191.199999999255,5.0,+,0.0,True,True,True
330515,20,IP,v1.0,1110.699999999255,5.0,-,0.0,False,False,True
336379,20,IP,v1.0,1036.5,5.0,-,15.0,False,False,True
341835,20,IP,v1.0,629.3000000007451,5.0,-,15.0,False,False,True
347917,20,IP,v1.0,1397.7999999970198,5.0,-,-15.0,False,True,False
353830,20,IP,v1.0,1156.39999999851,5.0,-,0.0,False,False,True
359327,20,IP,v1.0,743.0999999977648,5.0,-,0.0,False,False,True
364655,20,IP,v1.0,573.5999999977648,5.0,+,0.0,True,True,True
370176,20,IP,v1.0,764.8999999985099,5.0,-,0.0,False,False,True
375568,20,IP,v1.0,636.1000000014901,5.0,+,0.0,True,False,False
381369,20,IP,v1.0,1118.89999999851,5.0,+,-15.0,True,False,False
387497,20,IP,v1.0,1302.39999999851,5.0,+,15.0,True,False,False
394817,20,IP,v1.0,2492.5,5.0,-,15.0,False,False,True
401625,20,IP,v1.0,1980.10000000149,5.0,-,15.0,False,False,True
406858,20,IP,v1.0,554.0,5.0,-,-15.0,False,True,False
412410,20,IP,v1.0,875.6999999992549,5.0,-,-15.0,False,True,False
417954,20,IP,v1.0,713.5,5.0,+,15.0,True,True,True
423738,20,IP,v1.0,1029.10000000149,5.0,+,0.0,True,False,False
428994,20,IP,v1.0,503.3999999985099,5.0,+,0.0,True,True,True
434322,20,IP,v1.0,647.5,5.0,+,-15.0,True,False,False
439955,20,IP,v1.0,950.5999999977648,5.0,+,-15.0,True,True,True
445643,20,IP,v1.0,1007.60000000149,5.0,+,-15.0,True,True,True
452731,20,IP,v1.0,2406.800000000745,5.0,+,-15.0,True,False,False
458531,20,IP,v1.0,967.8000000007452,5.0,-,15.0,False,False,True
464595,20,IP,v1.0,1308.2999999970198,5.0,+,0.0,True,True,True
472435,20,IP,v1.0,3087.60000000149,5.0,-,0.0,False,False,True
478212,20,IP,v1.0,945.7999999970198,5.0,+,15.0,True,True,True
497572,20,IP,v1.0,1195.7999999970198,3.0,+,15.0,True,True,True
503084,20,IP,v1.0,682.3999999985099,3.0,-,15.0,False,False,True
508444,20,IP,v1.0,603.0,3.0,+,0.0,True,False,False
513876,20,IP,v1.0,752.5,3.0,-,-15.0,False,False,True
519884,20,IP,v1.0,1175.9000000022352,3.0,+,15.0,True,True,True
525141,20,IP,v1.0,574.8999999985099,3.0,-,-15.0,False,False,True
530397,20,IP,v1.0,501.80000000074506,3.0,-,0.0,False,False,True
535901,20,IP,v1.0,676.9000000022352,3.0,+,15.0,True,False,False
541557,20,IP,v1.0,823.8000000007451,3.0,+,15.0,True,False,False
547573,20,IP,v1.0,1261.39999999851,3.0,+,0.0,True,True,True
554229,20,IP,v1.0,1903.300000000745,3.0,+,0.0,True,False,False
559566,20,IP,v1.0,505.6999999992549,3.0,-,15.0,False,False,True
566509,20,IP,v1.0,2265.5,3.0,-,-15.0,False,False,True
572158,20,IP,v1.0,970.89999999851,3.0,-,-15.0,False,False,True
577758,20,IP,v1.0,922.6999999992548,3.0,+,-15.0,True,True,True
586550,20,IP,v1.0,3962.0,3.0,-,15.0,False,False,True
593846,20,IP,v1.0,2469.099999997765,3.0,+,15.0,True,False,False
600006,20,IP,v1.0,1483.39999999851,3.0,-,-15.0,False,False,True
606974,20,IP,v1.0,2210.800000000745,3.0,-,0.0,False,False,True
611999,20,IP,v1.0,344.29999999701977,3.0,+,-15.0,True,True,True
620735,20,IP,v1.0,3983.300000000745,3.0,-,0.0,False,False,True
626175,20,IP,v1.0,687.0,3.0,+,0.0,True,True,True
631831,20,IP,v1.0,827.4000000022352,3.0,-,15.0,False,False,True
637455,20,IP,v1.0,868.0999999977648,3.0,-,0.0,False,False,True
643751,20,IP,v1.0,1620.199999999255,3.0,+,-15.0,True,False,False
649280,20,IP,v1.0,849.6999999992549,3.0,+,-15.0,True,False,False
654960,20,IP,v1.0,1003.39999999851,3.0,+,-15.0,True,False,False
661032,20,IP,v1.0,1241.60000000149,3.0,-,15.0,False,False,True
668120,20,IP,v1.0,2408.39999999851,3.0,+,-15.0,True,True,True
673648,20,IP,v1.0,772.8000000007451,3.0,-,0.0,False,False,True
680656,20,IP,v1.0,2330.0,3.0,+,-15.0,True,True,True
686288,20,IP,v1.0,955.39999999851,3.0,-,-15.0,False,False,True
692912,20,IP,v1.0,1948.5,3.0,+,-15.0,True,True,True
698777,20,IP,v1.0,1032.5,3.0,-,15.0,False,False,True
704465,20,IP,v1.0,1008.1999999992548,3.0,+,-15.0,True,False,False
710113,20,IP,v1.0,892.0,3.0,+,0.0,True,True,True
715585,20,IP,v1.0,640.1000000014901,3.0,-,15.0,False,False,True
720961,20,IP,v1.0,699.0,3.0,-,-15.0,False,False,True
726401,20,IP,v1.0,612.5,3.0,+,15.0,True,False,False
732082,20,IP,v1.0,928.6999999992548,3.0,+,0.0,True,False,False
737721,20,IP,v1.0,815.8000000007451,3.0,+,15.0,True,False,False
743522,20,IP,v1.0,967.6999999992548,3.0,+,15.0,True,False,False
748866,20,IP,v1.0,588.0,3.0,-,0.0,False,False,True
754178,20,IP,v1.0,559.3999999985099,3.0,+,0.0,True,False,False
759586,20,IP,v1.0,580.3000000007451,3.0,-,15.0,False,False,True
764978,20,IP,v1.0,637.5999999977648,3.0,-,0.0,False,False,True
770370,20,IP,v1.0,636.5,3.0,-,0.0,False,False,True
776955,20,IP,v1.0,1752.39999999851,3.0,-,15.0,False,True,False
783771,20,IP,v1.0,2060.900000002235,3.0,+,0.0,True,True,True
789643,20,IP,v1.0,1193.5,3.0,-,-15.0,False,True,False
796099,20,IP,v1.0,1699.199999999255,3.0,+,0.0,True,True,True
801731,20,IP,v1.0,876.3999999985099,3.0,-,0.0,False,False,True
807203,20,IP,v1.0,792.8000000007451,3.0,-,-15.0,False,False,True
812963,20,IP,v1.0,927.7999999970198,3.0,-,15.0,False,False,True
818611,20,IP,v1.0,817.1000000014901,3.0,+,15.0,True,False,False
824020,20,IP,v1.0,728.1000000014901,3.0,-,-15.0,False,False,True
830348,20,IP,v1.0,1576.0,3.0,+,0.0,True,True,True
835828,20,IP,v1.0,728.5999999977648,3.0,-,0.0,False,False,True
841404,20,IP,v1.0,743.3000000007451,3.0,+,15.0,True,False,False
846884,20,IP,v1.0,801.6000000014901,3.0,+,-15.0,True,False,False
874285,20,IP,v1.0,970.0,5.0,+,15.0,True,True,True
879589,20,IP,v1.0,475.30000000074506,5.0,-,15.0,False,False,True
885285,20,IP,v1.0,1016.1999999992548,5.0,+,-15.0,True,True,True
891493,20,IP,v1.0,1529.5,5.0,+,-15.0,True,True,True
897085,20,IP,v1.0,910.0,5.0,+,-15.0,True,True,True
902718,20,IP,v1.0,876.5999999977648,5.0,+,0.0,True,False,False
908870,20,IP,v1.0,1473.10000000149,5.0,-,-15.0,False,False,True
914662,20,IP,v1.0,961.0,5.0,-,15.0,False,False,True
921446,20,IP,v1.0,1957.4000000022352,5.0,-,15.0,False,True,False
927350,20,IP,v1.0,1075.39999999851,5.0,+,15.0,True,False,False
932878,20,IP,v1.0,698.9000000022352,5.0,-,15.0,False,False,True
939038,20,IP,v1.0,1327.800000000745,5.0,+,15.0,True,True,True
944246,20,IP,v1.0,451.80000000074506,5.0,-,0.0,False,False,True
950175,20,IP,v1.0,1097.39999999851,5.0,+,15.0,True,True,True
955879,20,IP,v1.0,950.0,5.0,-,0.0,False,False,True
963383,20,IP,v1.0,2823.10000000149,5.0,+,-15.0,True,False,False
969303,20,IP,v1.0,1092.0999999977648,5.0,+,15.0,True,True,True
975431,20,IP,v1.0,1450.10000000149,5.0,-,-15.0,False,False,True
981983,20,IP,v1.0,1871.800000000745,5.0,-,-15.0,False,True,False
987992,20,IP,v1.0,1331.89999999851,5.0,+,-15.0,True,False,False
993472,20,IP,v1.0,652.9000000022352,5.0,-,15.0,False,False,True
999744,20,IP,v1.0,1514.5999999977648,5.0,+,0.0,True,True,True
1005024,20,IP,v1.0,600.5,5.0,+,-15.0,True,False,False
1010512,20,IP,v1.0,812.1999999992549,5.0,-,-15.0,False,False,True
1016088,20,IP,v1.0,820.9000000022352,5.0,+,0.0,True,True,True
1022001,20,IP,v1.0,1160.4000000022352,5.0,-,0.0,False,False,True
1027344,20,IP,v1.0,664.3999999985099,5.0,-,-15.0,False,False,True
1032593,20,IP,v1.0,490.5,5.0,+,0.0,True,True,True
1038153,20,IP,v1.0,733.1000000014901,5.0,+,15.0,True,True,True
1044481,20,IP,v1.0,1499.89999999851,5.0,-,15.0,False,False,True
1051041,20,IP,v1.0,1807.9000000022352,5.0,-,0.0,False,False,True
1056633,20,IP,v1.0,764.8999999985099,5.0,+,15.0,True,False,False
1062129,20,IP,v1.0,664.6999999992549,5.0,-,15.0,False,False,True
1067777,20,IP,v1.0,821.3999999985099,5.0,-,15.0,False,False,True
1076138,20,IP,v1.0,3678.10000000149,5.0,-,-15.0,False,True,False
1081410,20,IP,v1.0,591.1999999992549,5.0,+,-15.0,True,True,True
1089994,20,IP,v1.0,3904.0,5.0,+,-15.0,True,False,False
1095650,20,IP,v1.0,823.6999999992549,5.0,+,15.0,True,True,True
1100994,20,IP,v1.0,588.9000000022352,5.0,+,0.0,True,True,True
1106858,20,IP,v1.0,1112.5,5.0,-,0.0,False,False,True
1112290,20,IP,v1.0,675.3999999985099,5.0,-,0.0,False,True,False
1118827,20,IP,v1.0,1859.3999999985097,5.0,-,-15.0,False,False,True
1124315,20,IP,v1.0,735.4000000022352,5.0,+,0.0,True,True,True
1132371,20,IP,v1.0,3375.5,5.0,-,-15.0,False,True,False
1138435,20,IP,v1.0,1387.699999999255,5.0,-,-15.0,False,False,True
1143691,20,IP,v1.0,502.1999999992549,5.0,-,0.0,False,False,True
1149659,20,IP,v1.0,1286.0999999977648,5.0,+,-15.0,True,True,True
1155476,20,IP,v1.0,984.10000000149,5.0,+,15.0,True,False,False
1162300,20,IP,v1.0,2066.60000000149,5.0,+,0.0,True,True,True
1167812,20,IP,v1.0,682.3999999985099,5.0,-,15.0,False,False,True
1173604,20,IP,v1.0,1110.699999999255,5.0,+,-15.0,True,True,True
1179084,20,IP,v1.0,651.5999999977648,5.0,-,15.0,False,False,True
1184612,20,IP,v1.0,700.1000000014901,5.0,+,15.0,True,True,True
1190844,20,IP,v1.0,1475.5,5.0,+,0.0,True,False,False
1196468,20,IP,v1.0,870.8999999985099,5.0,-,0.0,False,False,True
1201861,20,IP,v1.0,637.6999999992549,5.0,-,0.0,False,False,True
1207429,20,IP,v1.0,812.8000000007451,5.0,-,0.0,False,False,True
1214525,20,IP,v1.0,2423.199999999255,5.0,-,-15.0,False,False,True
1220005,20,IP,v1.0,722.5,5.0,+,0.0,True,False,False
1225709,20,IP,v1.0,952.39999999851,5.0,+,0.0,True,True,True
1251846,20,IP,v1.0,1203.800000000745,3.0,+,15.0,True,True,True
1257022,20,IP,v1.0,424.0,3.0,+,0.0,True,False,False
1262326,20,IP,v1.0,549.9000000022352,3.0,+,0.0,True,False,False
1267830,20,IP,v1.0,823.5999999977648,3.0,+,-15.0,True,True,True
1273206,20,IP,v1.0,696.4000000022352,3.0,+,-15.0,True,False,False
1278670,20,IP,v1.0,634.0,3.0,+,15.0,True,True,True
1283911,20,IP,v1.0,411.6000000014901,3.0,+,15.0,True,False,False
1290695,20,IP,v1.0,2029.199999999255,3.0,-,0.0,False,False,True
1296111,20,IP,v1.0,583.5999999977648,3.0,-,15.0,False,False,True
1302783,20,IP,v1.0,1839.800000000745,3.0,-,15.0,False,False,True
1310503,20,IP,v1.0,2965.0,3.0,+,0.0,True,True,True
1315839,20,IP,v1.0,580.6999999992549,3.0,-,0.0,False,False,True
1321599,20,IP,v1.0,1005.60000000149,3.0,+,0.0,True,True,True
1327512,20,IP,v1.0,1234.7999999970198,3.0,-,-15.0,False,False,True
1333960,20,IP,v1.0,1767.300000000745,3.0,+,-15.0,True,False,False
1339256,20,IP,v1.0,614.0999999977648,3.0,-,-15.0,False,False,True
1345232,20,IP,v1.0,1295.60000000149,3.0,+,-15.0,True,False,False
1350592,20,IP,v1.0,682.5,3.0,-,-15.0,False,False,True
1356016,20,IP,v1.0,667.2999999970198,3.0,-,0.0,False,False,True
1361168,20,IP,v1.0,472.79999999701977,3.0,-,-15.0,False,False,True
1366424,20,IP,v1.0,498.6999999992549,3.0,-,0.0,False,False,True
1371729,20,IP,v1.0,473.5,3.0,-,15.0,False,False,True
1376761,20,IP,v1.0,356.3999999985099,3.0,-,-15.0,False,False,True
1381977,20,IP,v1.0,464.30000000074506,3.0,+,0.0,True,False,False
1387369,20,IP,v1.0,561.9000000022352,3.0,-,15.0,False,False,True
1392521,20,IP,v1.0,472.1000000014901,3.0,+,-15.0,True,False,False
1399073,20,IP,v1.0,1869.199999999255,3.0,+,-15.0,True,False,False
1404409,20,IP,v1.0,581.6999999992549,3.0,+,0.0,True,False,False
1409809,20,IP,v1.0,571.5,3.0,-,15.0,False,False,True
1415802,20,IP,v1.0,1165.10000000149,3.0,+,15.0,True,True,True
1422922,20,IP,v1.0,2363.5,3.0,-,0.0,False,False,True
1428370,20,IP,v1.0,770.6000000014901,3.0,+,-15.0,True,True,True
1433778,20,IP,v1.0,651.9000000022352,3.0,+,0.0,True,True,True
1439362,20,IP,v1.0,831.5999999977648,3.0,+,0.0,True,True,True
1444842,20,IP,v1.0,651.5999999977648,3.0,-,15.0,False,False,True
1450339,20,IP,v1.0,667.8999999985099,3.0,+,15.0,True,False,False
1455763,20,IP,v1.0,594.4000000022352,3.0,-,15.0,False,False,True
1460971,20,IP,v1.0,456.1999999992549,3.0,-,0.0,False,False,True
1466179,20,IP,v1.0,526.6999999992549,3.0,+,-15.0,True,False,False
1471587,20,IP,v1.0,652.1999999992549,3.0,-,0.0,False,False,True
1476923,20,IP,v1.0,583.6000000014901,3.0,+,0.0,True,False,False
1483139,20,IP,v1.0,1534.5999999977648,3.0,-,-15.0,False,False,True
1489539,20,IP,v1.0,1723.199999999255,3.0,+,-15.0,True,False,False
1495284,20,IP,v1.0,913.60000000149,3.0,+,15.0,True,False,False
1500868,20,IP,v1.0,907.10000000149,3.0,-,-15.0,False,True,False
1506300,20,IP,v1.0,755.0,3.0,-,-15.0,False,False,True
1511804,20,IP,v1.0,825.1999999992549,3.0,-,-15.0,False,True,False
1518724,20,IP,v1.0,2091.29999999702,3.0,+,15.0,True,False,False
1524324,20,IP,v1.0,771.6999999992549,3.0,-,15.0,False,False,True
1529924,20,IP,v1.0,770.0,3.0,-,15.0,False,False,True
1535700,20,IP,v1.0,1019.5,3.0,-,0.0,False,False,True
1541253,20,IP,v1.0,720.0,3.0,+,15.0,True,True,True
1546925,20,IP,v1.0,842.3000000007451,3.0,-,15.0,False,False,True
1552437,20,IP,v1.0,834.1000000014901,3.0,+,-15.0,True,True,True
1559733,20,IP,v1.0,2545.5,3.0,+,0.0,True,True,True
1565277,20,IP,v1.0,717.2999999970198,3.0,+,15.0,True,True,True
1571766,20,IP,v1.0,1806.5,3.0,-,-15.0,False,False,True
1578206,20,IP,v1.0,1687.0999999977648,3.0,-,0.0,False,False,True
1583502,20,IP,v1.0,539.4000000022352,3.0,-,0.0,False,False,True
1589134,20,IP,v1.0,801.8999999985099,3.0,+,15.0,True,True,True
178600,21,IP,v1.0,1378.60000000149,3.0,-,-15.0,False,False,True
184136,21,IP,v1.0,860.1000000014901,3.0,+,-15.0,True,True,True
190120,21,IP,v1.0,1306.10000000149,3.0,-,-15.0,False,True,False
197297,21,IP,v1.0,2421.79999999702,3.0,-,0.0,False,True,False
203553,21,IP,v1.0,1427.39999999851,3.0,+,15.0,True,True,True
209929,21,IP,v1.0,1545.5,3.0,+,15.0,True,True,True
215961,21,IP,v1.0,1354.300000000745,3.0,+,-15.0,True,True,True
221553,21,IP,v1.0,764.2999999970198,3.0,-,15.0,False,False,True
226865,21,IP,v1.0,555.6999999992549,3.0,+,0.0,True,True,True
231961,21,IP,v1.0,415.6000000014901,3.0,-,-15.0,False,False,True
237594,21,IP,v1.0,800.0,3.0,+,15.0,True,False,False
245546,21,IP,v1.0,3272.199999999255,3.0,-,-15.0,False,False,True
250818,21,IP,v1.0,591.0999999977648,3.0,-,-15.0,False,True,False
256610,21,IP,v1.0,1112.39999999851,3.0,-,-15.0,False,True,False
262210,21,IP,v1.0,767.8000000007451,3.0,-,15.0,False,False,True
267450,21,IP,v1.0,487.3999999985099,3.0,+,0.0,True,True,True
272666,21,IP,v1.0,461.4000000022352,3.0,-,0.0,False,False,True
278178,21,IP,v1.0,679.5,3.0,-,15.0,False,False,True
283298,21,IP,v1.0,441.3999999985099,3.0,+,-15.0,True,True,True
289539,21,IP,v1.0,1410.5,3.0,+,15.0,True,True,True
295827,21,IP,v1.0,1608.9000000022352,3.0,-,-15.0,False,False,True
301179,21,IP,v1.0,523.0999999977648,3.0,-,15.0,False,False,True
306755,21,IP,v1.0,898.0,3.0,-,-15.0,False,False,True
312411,21,IP,v1.0,900.1000000014901,3.0,-,0.0,False,False,True
317835,21,IP,v1.0,745.4000000022352,3.0,-,-15.0,False,False,True
323019,21,IP,v1.0,432.1000000014901,3.0,+,0.0,True,True,True
328107,21,IP,v1.0,405.9000000022352,3.0,+,-15.0,True,True,True
333428,21,IP,v1.0,640.6999999992549,3.0,+,-15.0,True,True,True
338668,21,IP,v1.0,488.0,3.0,+,0.0,True,True,True
344140,21,IP,v1.0,642.5,3.0,-,15.0,False,False,True
351524,21,IP,v1.0,2627.800000000745,3.0,+,0.0,True,False,False
357028,21,IP,v1.0,672.6000000014901,3.0,-,15.0,False,False,True
362540,21,IP,v1.0,681.3999999985099,3.0,+,15.0,True,True,True
367812,21,IP,v1.0,444.6000000014901,3.0,+,15.0,True,True,True
373076,21,IP,v1.0,512.8000000007451,3.0,-,0.0,False,False,True
378237,21,IP,v1.0,483.3999999985099,3.0,+,-15.0,True,True,True
383645,21,IP,v1.0,579.7999999970198,3.0,+,15.0,True,True,True
388853,21,IP,v1.0,528.5,3.0,+,-15.0,True,False,False
394197,21,IP,v1.0,589.8000000007451,3.0,-,0.0,False,False,True
399477,21,IP,v1.0,447.9000000022352,3.0,-,15.0,False,False,True
406245,21,IP,v1.0,1939.199999999255,3.0,-,15.0,False,False,True
411573,21,IP,v1.0,574.1999999992549,3.0,-,0.0,False,False,True
416926,21,IP,v1.0,597.1999999992549,3.0,+,0.0,True,True,True
422062,21,IP,v1.0,380.8999999985099,3.0,+,0.0,True,True,True
427294,21,IP,v1.0,399.9000000022352,3.0,-,15.0,False,False,True
432534,21,IP,v1.0,485.30000000074506,3.0,-,0.0,False,False,True
437790,21,IP,v1.0,423.80000000074506,3.0,+,15.0,True,True,True
447230,21,IP,v1.0,4610.29999999702,3.0,-,15.0,False,False,True
452550,21,IP,v1.0,642.3000000007451,3.0,+,-15.0,True,True,True
457710,21,IP,v1.0,409.5999999977648,3.0,+,0.0,True,True,True
464582,21,IP,v1.0,2190.300000000745,3.0,-,-15.0,False,True,False
470407,21,IP,v1.0,1071.7999999970198,3.0,+,0.0,True,False,False
475791,21,IP,v1.0,627.4000000022352,3.0,-,0.0,False,False,True
481183,21,IP,v1.0,638.3999999985099,3.0,+,0.0,True,True,True
486391,21,IP,v1.0,453.5,3.0,-,0.0,False,False,True
492415,21,IP,v1.0,1195.10000000149,3.0,+,15.0,True,True,True
497767,21,IP,v1.0,672.1999999992549,3.0,+,-15.0,True,True,True
503112,21,IP,v1.0,588.8000000007451,3.0,-,0.0,False,False,True
508143,21,IP,v1.0,355.30000000074506,3.0,+,-15.0,True,True,True
513640,21,IP,v1.0,667.6999999992549,3.0,+,15.0,True,True,True
533264,21,IP,v1.0,7143.5,5.0,-,0.0,False,False,True
539456,21,IP,v1.0,1365.300000000745,5.0,-,15.0,False,False,True
545504,21,IP,v1.0,1219.5999999977648,5.0,-,15.0,False,False,True
550897,21,IP,v1.0,638.1000000014901,5.0,+,0.0,True,True,True
556297,21,IP,v1.0,645.1999999992549,5.0,-,0.0,False,False,True
562201,21,IP,v1.0,1226.0,5.0,-,-15.0,False,False,True
567585,21,IP,v1.0,555.6999999992549,5.0,-,15.0,False,False,True
572897,21,IP,v1.0,486.1999999992549,5.0,+,15.0,True,True,True
578145,21,IP,v1.0,567.8999999985099,5.0,-,-15.0,False,False,True
583537,21,IP,v1.0,561.0999999977648,5.0,+,15.0,True,True,True
588945,21,IP,v1.0,727.1999999992549,5.0,+,-15.0,True,True,True
594146,21,IP,v1.0,522.8000000007451,5.0,-,-15.0,False,False,True
599418,21,IP,v1.0,442.6999999992549,5.0,-,15.0,False,False,True
604602,21,IP,v1.0,355.6000000014901,5.0,+,15.0,True,True,True
609618,21,IP,v1.0,338.80000000074506,5.0,+,-15.0,True,True,True
614746,21,IP,v1.0,451.0999999977648,5.0,-,-15.0,False,False,True
619850,21,IP,v1.0,423.79999999701977,5.0,-,-15.0,False,False,True
625002,21,IP,v1.0,478.6000000014901,5.0,-,-15.0,False,False,True
630306,21,IP,v1.0,471.30000000074506,5.0,-,15.0,False,False,True
635538,21,IP,v1.0,403.30000000074506,5.0,+,15.0,True,True,True
640715,21,IP,v1.0,424.5999999977648,5.0,-,0.0,False,False,True
645858,21,IP,v1.0,390.1999999992549,5.0,+,0.0,True,True,True
651059,21,IP,v1.0,446.5999999977648,5.0,+,0.0,True,True,True
656387,21,IP,v1.0,574.0,5.0,+,0.0,True,True,True
661835,21,IP,v1.0,617.5,5.0,-,15.0,False,False,True
667083,21,IP,v1.0,420.3999999985099,5.0,+,15.0,True,True,True
672139,21,IP,v1.0,373.8999999985099,5.0,+,-15.0,True,True,True
677211,21,IP,v1.0,314.0,5.0,-,0.0,False,False,True
682476,21,IP,v1.0,435.30000000074506,5.0,-,15.0,False,False,True
687724,21,IP,v1.0,417.8999999985099,5.0,+,15.0,True,True,True
693004,21,IP,v1.0,525.8999999985099,5.0,-,0.0,False,False,True
698340,21,IP,v1.0,503.6999999992549,5.0,-,15.0,False,False,True
703452,21,IP,v1.0,356.4000000022352,5.0,-,0.0,False,False,True
708524,21,IP,v1.0,319.80000000074506,5.0,+,0.0,True,True,True
714100,21,IP,v1.0,822.5,5.0,+,0.0,True,True,True
719540,21,IP,v1.0,608.2000000029802,5.0,-,15.0,False,False,True
724821,21,IP,v1.0,524.6999999992549,5.0,-,0.0,False,False,True
729909,21,IP,v1.0,335.80000000074506,5.0,-,0.0,False,False,True
734829,21,IP,v1.0,240.30000000074503,5.0,+,-15.0,True,True,True
739981,21,IP,v1.0,400.1000000014901,5.0,+,0.0,True,True,True
744981,21,IP,v1.0,320.69999999925494,5.0,+,-15.0,True,True,True
750645,21,IP,v1.0,986.60000000149,5.0,+,-15.0,True,True,True
755821,21,IP,v1.0,421.5,5.0,-,0.0,False,False,True
760813,21,IP,v1.0,310.6000000014901,5.0,+,-15.0,True,True,True
766013,21,IP,v1.0,524.3000000007451,5.0,-,-15.0,False,False,True
771398,21,IP,v1.0,707.0,5.0,+,-15.0,True,True,True
776374,21,IP,v1.0,296.1000000014901,5.0,+,-15.0,True,True,True
781670,21,IP,v1.0,466.1999999992549,5.0,+,15.0,True,True,True
787030,21,IP,v1.0,532.1999999992549,5.0,+,15.0,True,True,True
792078,21,IP,v1.0,367.0,5.0,-,-15.0,False,False,True
797262,21,IP,v1.0,431.0,5.0,-,0.0,False,False,True
802478,21,IP,v1.0,388.0,5.0,-,15.0,False,False,True
807678,21,IP,v1.0,444.6999999992549,5.0,+,0.0,True,True,True
812854,21,IP,v1.0,419.30000000074506,5.0,+,0.0,True,True,True
818095,21,IP,v1.0,487.29999999701977,5.0,+,0.0,True,True,True
823143,21,IP,v1.0,368.5999999977648,5.0,-,-15.0,False,False,True
828215,21,IP,v1.0,396.0999999977648,5.0,-,-15.0,False,False,True
833455,21,IP,v1.0,562.6000000014901,5.0,+,-15.0,True,True,True
839175,21,IP,v1.0,895.6000000014901,5.0,+,15.0,True,True,True
844335,21,IP,v1.0,331.80000000074506,5.0,+,15.0,True,True,True
856720,21,IP,v1.0,1001.5,3.0,-,-15.0,False,False,True
861800,21,IP,v1.0,398.4000000022352,3.0,+,-15.0,True,True,True
866968,21,IP,v1.0,335.80000000074506,3.0,+,15.0,True,True,True
872064,21,IP,v1.0,341.3999999985099,3.0,+,0.0,True,True,True
877416,21,IP,v1.0,596.1999999992549,3.0,-,0.0,False,False,True
882600,21,IP,v1.0,428.1000000014901,3.0,-,0.0,False,False,True
887768,21,IP,v1.0,412.0999999977648,3.0,-,0.0,False,False,True
892936,21,IP,v1.0,338.1000000014901,3.0,+,15.0,True,True,True
898024,21,IP,v1.0,410.80000000074506,3.0,-,-15.0,False,False,True
903145,21,IP,v1.0,364.3999999985099,3.0,+,0.0,True,True,True
908401,21,IP,v1.0,499.4000000022352,3.0,+,0.0,True,True,True
913697,21,IP,v1.0,467.4000000022352,3.0,-,15.0,False,False,True
918745,21,IP,v1.0,366.1999999992549,3.0,+,-15.0,True,True,True
923913,21,IP,v1.0,339.0999999977648,3.0,+,15.0,True,True,True
929129,21,IP,v1.0,463.80000000074506,3.0,-,0.0,False,False,True
934137,21,IP,v1.0,328.69999999925494,3.0,+,-15.0,True,True,True
939193,21,IP,v1.0,380.80000000074506,3.0,-,-15.0,False,False,True
944290,21,IP,v1.0,420.6000000014901,3.0,+,-15.0,True,True,True
949338,21,IP,v1.0,371.7000000029802,3.0,-,-15.0,False,False,True
954434,21,IP,v1.0,417.6999999992549,3.0,-,-15.0,False,False,True
959426,21,IP,v1.0,312.80000000074506,3.0,-,-15.0,False,False,True
964682,21,IP,v1.0,425.6999999992549,3.0,-,15.0,False,False,True
969906,21,IP,v1.0,471.3999999985099,3.0,-,0.0,False,False,True
